gene_id	treatment_1	treatment_2	treatment_3	control_1	control_2	control_3
Zm00001eb128650	0.064877582	0.055673987	0.038008224	0.107578708	0.052576855	0.057756279
Zm00001eb152150	0	0	0	0	0	0.220711494
#N/A	0.035906386	0.107844353	0.063106759	0.059539251	0.043647855	0.047947669
Zm00001eb382780	0	0	0.192136063	0	0	0.243304009
Zm00001eb270900	0.210360643	0.180518686	0	0.174407906	0.05682549	0.062423453
Zm00001eb291330	0	0.060580847	0	0	0	0
Zm00001eb185430	0	0	0.219831352	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb278670	0.121787741	0.104510818	0.23782924	0.16828833	0.526383487	0.180699469
Zm00001eb227760	0	0	0	0	0.177239831	0.064899996
#N/A	0.152012436	0	0.178111533	0	0	0.135326756
#N/A	0.017643917	0.408805238	0.041346422	0.117027163	0.243077011	0.031414457
Zm00001eb424150	0	0.18825158	0.154221573	0.145503225	0.035555837	0
Zm00001eb024070	0.353644025	0	0	0.228046564	0.063687436	0
Zm00001eb055480	0	0	0	0	0	0
#N/A	0.140083209	0	0	0	0.227047137	0.124706943
Zm00001eb006410	0	0	0.128804411	1.336752207	0	0
Zm00001eb392620	0.198760693	0.227419087	0.077628675	0.274650838	0	0.117962453
Zm00001eb269030	0	0	0	0	0	0
Zm00001eb242460	0	0.266736566	0	0	0	0
Zm00001eb041280	0.083414033	0.119301402	0	0	0.157730566	0
Zm00001eb353570	0.13853018	0	0	0.057426993	0.224529985	0
#N/A	0	0	0	0	0	0
Zm00001eb188110	0.126216386	0	0	0.209289487	0.102285882	0.112362215
#N/A	0	0	0	0	0	0
Zm00001eb051910	0.492721696	0	0.230926941	0.490212757	0.079860428	0
Zm00001eb238400	0	0	0	0	0	0
Zm00001eb113300	0.077132236	0	0	0	0	0
Zm00001eb287650	0.047438961	0	0.111167563	0.117993503	0.230667479	0
Zm00001eb388660	0	0	0	0.04769719	0.046622018	0
Zm00001eb395050	0.133712383	0	0.117502151	0.0277149	0.18963113	0.059517706
Zm00001eb080130	0	0.1787135	0	0	0	0
#N/A	0	0	0.372538627	0	0	0
Zm00001eb084610	0	0	0	0.053817297	0	0
Zm00001eb426840	0.051168805	0.263459704	0.11990801	0.042423545	0.145135373	0.091104499
#N/A	0.430876628	0	0.16828469	0	0.11639428	0.255720904
#N/A	0	0	0	0	0	0
Zm00001eb383430	0	0	0	0.859340705	0.139994963	0.46135822
Zm00001eb018440	0	0	0	0	0	0
#N/A	0.191354092	0	0	0	0	0
#N/A	0.395737837	0	0.057960285	0	0	0
Zm00001eb359830	1.096089668	0	0	0	0.222068033	0
Zm00001eb032040	0	0	0	0	0.370023227	0
Zm00001eb051290	0.039392882	0	0.138468802	0.391922936	0.15962015	0.175344567
Zm00001eb082430	0.098700017	0.127047511	0.057822939	0.204577994	0.199966476	0
Zm00001eb384700	0.185943783	0.478696874	0	0	0	0
Zm00001eb092200	0	0.328517462	0	0.063479348	0	0.068160903
Zm00001eb133730	0.191451821	0.054764096	0.149548192	0.105820527	0.051717581	0.170437068
Zm00001eb141960	0	0	0	0	0	0
#N/A	0.833028147	0.153183	0.278871772	0	0	0.105941517
Zm00001eb307240	0	0	0	0	0	0.361751522
Zm00001eb423020	0.022961085	0.019703804	0	0.038073611	0.130253797	0.265729825
Zm00001eb217090	0.171935634	0.129101599	0.226637276	0.035637529	0.243839409	0.248727504
Zm00001eb092850	0.269614838	0.147233562	0.229749204	0	0.079453137	0
#N/A	0.062438087	0.214322248	0.054868587	0.381780104	0.208724533	0.277922781
#N/A	0	0	0.218845561	0.15485545	0.151364758	0.083137962
#N/A	0	0	0	0.156967115	0.306857646	0
#N/A	0.161439563	0.554150386	0.378314419	0	0	0
#N/A	0.320395441	0	0.225242585	0.371891319	0.623157066	0.228181729
Zm00001eb376440	0.038072584	0.098014716	0.356874297	0	0.123416238	0.338935384
Zm00001eb261570	0	0.257855216	0	0.114981461	0.224779186	0.020576876
Zm00001eb303950	0.128377625	0.403941471	0	0	0.485507646	0.114286226
#N/A	0.103667773	0.118615155	0.04048885	0.028649971	0.168024928	0
Zm00001eb372260	0.157770482	0	0	0.043601976	0	0
Zm00001eb066160	0	0	0	0.386560806	0	0
Zm00001eb312450	0	0	0.532004652	0	0	0
Zm00001eb188590	0.397943382	0	0.77711083	0	0.644987409	0.118087678
Zm00001eb078740	0	0.760482977	0.346117448	1.224566147	0	0
Zm00001eb245770	0.233871539	0.200694304	0.097866096	0.207750594	0.047382431	0.148714697
Zm00001eb134710	0	0.047976778	0	0.463527052	0.135923521	0.273741504
#N/A	0.281428428	0.278096355	0.11990801	0.45251781	0.193513831	0.356825954
Zm00001eb080670	0	0	0	0	0	0
Zm00001eb084240	0.120728717	0.103602029	0	0	0	0
Zm00001eb019930	0	0.455321018	0.077711083	0	0.053748951	0.472350714
Zm00001eb007190	0.200891032	0.028732074	0.156921415	0.138797288	0.352738291	0.208646879
Zm00001eb377770	0.111966149	0.28824758	0	0	0.045368738	0.099676159
Zm00001eb074130	0.035906386	0.061625345	0.084142345	0	0	0.223755791
#N/A	0	0	0	0	0	0
Zm00001eb243720	0.090154561	0.154730303	0.211266494	0	0.146122689	0.240776175
Zm00001eb020570	0	0	0	0	0.377847102	0.138356459
#N/A	0	0	0	0	0	0
#N/A	0	0.734439039	0	0	2.080747053	0
Zm00001eb302970	0	0	0	0	0	0
Zm00001eb000540	0	0.088508543	0.090636203	0	0	0
Zm00001eb132340	0	0	0	0	0.026648164	0.204913198
Zm00001eb154380	0	0	0	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb318340	0.131420091	0.315774799	0	0.326877249	0.106502969	0.046797894
Zm00001eb194180	0	0	0.649738226	0.306503834	0.049932457	0.109702754
#N/A	0	0	0	0	0	0
Zm00001eb102840	0.065170839	0.037283762	0	0	0.088024186	0.135373809
Zm00001eb222700	0	0	0	0	0	0
Zm00001eb237880	0	0.039787792	0.027162835	0.134543242	0.150297623	0
Zm00001eb056070	0	0.125217711	0.056990144	0.060489468	0.09854323	0.238151912
Zm00001eb253310	0.154455157	0	0.090486823	0	0.438097134	0.068750676
Zm00001eb058480	0	0.64178881	0.404441106	0.143091569	0.186488072	0.051214822
Zm00001eb223590	0.325825872	0.349504888	0	1.080555891	0.066012401	0
Zm00001eb179030	0.164125511	0.046947504	0.128202872	0.181433093	0.266014947	0
Zm00001eb418780	0.289581048	0.062125203	0	0	0.352015145	0
Zm00001eb327230	0.105803744	0.121059102	0.103307706	0.087720826	0.171486915	0.219777068
#N/A	0.292404576	0	0.342607676	0.080809903	0	0.086769573
Zm00001eb055700	0.415004965	0.259005072	0.088410435	0	0	0
#N/A	0	0	0	0	0.157730566	0
#N/A	0	0	0.361947294	0.320143066	0	0.412504053
Zm00001eb256060	0	0	0.292230899	0	0	0.11101656
Zm00001eb416830	0.124044562	0.14192998	0.177640027	0.114271229	0.145203982	0.18404797
#N/A	0.172493404	0.029604666	0.323374225	0.143012557	0.111831058	0.030711925
Zm00001eb371030	0.233945129	0.165329669	0.080620969	0.262418591	0.323417145	0.085756625
Zm00001eb097960	0	0	0	0	0	0
Zm00001eb037530	0	0	0	0.075729749	0	0
#N/A	0	0	0	0	0	0
#N/A	0.385013009	0.090107647	0.164042219	0.029019131	0.11345997	0.249274158
Zm00001eb154670	0.199098506	0.136683365	0.093312734	0.99042348	0	0
Zm00001eb218540	0.355994935	0	0	0.098383947	0.144249321	0
Zm00001eb391550	0	0	0.082159192	0.290679843	0	0.187270359
Zm00001eb251690	0.153055147	0	0.071733307	0.050758597	0.148843248	0.027251003
#N/A	0.662301531	0	0	0	0	0
#N/A	0.241038237	0	0.056484445	0.119905435	0.390675244	0.085832248
#N/A	0	0	0	0	0	0
Zm00001eb165160	0	0.444929874	0	0	0	0
#N/A	0	0	0	0.699988487	0	0
Zm00001eb323250	0.189368721	0.125003614	0.119474675	0.060386043	0.177074534	0.116711044
Zm00001eb384710	0	0	0	0	0	0.073279706
Zm00001eb055580	0	0	0	0	0.062430964	0
Zm00001eb148650	0	0	0	0	0	0
Zm00001eb333090	0.036686501	0.188892718	0.042985226	0	0.089192328	0.097978796
Zm00001eb247420	0	0	0	0.253296567	0.495173708	0
Zm00001eb419500	0.051308878	0	0.190374071	0.510476137	0	0
Zm00001eb304490	0	0	0.11456	0	0	0
#N/A	0.374114437	0	0	0	0	0
Zm00001eb247390	0.083553475	0.125475877	0.024474704	1.143010287	0.067711818	0.037191104
Zm00001eb165040	0.083600059	0.215221431	0.097953399	0.092415964	0.225831898	0.049615786
Zm00001eb362260	0	0	0.379294509	0	0.131169719	0
Zm00001eb246950	0	0	0.160534737	0.037864874	0.074022678	0.081314761
Zm00001eb058260	0.128026867	0	0	0.079609346	0.051876549	0
Zm00001eb216190	0	0	0	0	0.124096842	0.136321805
#N/A	0	0	0	0.254749908	0	0
#N/A	0	0	0.159833712	0	0	0.060719756
Zm00001eb104870	0.102533552	0.117317396	0.080091729	0.028336514	0.110791054	0
#N/A	0.060189895	0	0.070523931	0.249514201	0.097555899	0.053583137
Zm00001eb134100	0	0	0.058006212	0.184703777	0.180540255	0.022036171
#N/A	0	0	0.112794823	0	0	0.257099984
Zm00001eb245620	0	0	0	0.21229159	0	0
Zm00001eb322760	0.238217464	0.125799208	0.139558575	0.075962968	0.170776473	0.08156518
Zm00001eb211180	0	0	0	0	0	0
#N/A	0.068656166	0.058916538	0.160887561	0.227688563	0.111278048	0.061120106
Zm00001eb426440	0	0	0	0	0	0
Zm00001eb162880	0.237988333	0.044397193	0.096990845	0.214471464	0.109011204	0.055269258
Zm00001eb212590	0.241535223	0.06909027	0	0	0.065246793	0
Zm00001eb148330	0.050670812	0.043482603	0	0	0.041063675	0
Zm00001eb124880	0	0	0	0.481292897	0	0
Zm00001eb072200	0	0	0	0.64032779	0.131767109	0
#N/A	0	0	0	0	0	0
Zm00001eb134210	0	0	0	0.128853602	0	0.276712918
Zm00001eb151240	0.104710242	0	0	0.028938072	0	0
Zm00001eb137070	0	0.609943684	0.083280819	0.117859267	0	0
Zm00001eb176670	0.077037128	0	0.300878916	0	0.041620643	0.091441507
#N/A	0.50384767	0	0.196784517	0	0.136106214	0.149514238
Zm00001eb177020	0	0.057464148	0	0.240581967	0.108534859	0.596133939
Zm00001eb266920	0	0.098329298	0.167821734	0.09500073	0.09285926	0.076505222
Zm00001eb128800	0	0	0	0	0	0
Zm00001eb217110	0.070515927	0.090768707	0.061967133	0.102312087	0.214298159	0.078469662
Zm00001eb311990	0.099644515	0.59856196	0.350257608	0.082614271	0.323008049	0.177414024
Zm00001eb249200	0	0	0	0	0.332555085	0
Zm00001eb352930	0.129352197	0	0.454682237	0.393230247	0.069884764	0
#N/A	0	0	0	0	0	0
#N/A	0	0.767010727	0	0.370523233	0.289736833	0
Zm00001eb336780	0.048848406	0.268279843	0.37775242	0.145799009	0.09500831	0.052183859
Zm00001eb152400	0	0.069809961	0.063545	0.202340422	0.153828377	0.02414032
#N/A	0.901383027	0.096688999	0.066008873	0	0	0.150457971
#N/A	0.256579511	0.110090451	0.050105298	0.177272923	0.034655381	0.076138667
Zm00001eb275770	0.026871876	0	0.094456568	0.089116814	0.065330983	0.071766834
Zm00001eb038610	0	0	0	0.224238736	0	0
#N/A	0	0	0	0.664091641	0	0.356533952
Zm00001eb416420	0	0.117833077	0.022983937	0.097580813	0	0
#N/A	0.052325889	0.044902889	0	0	0.042404951	0
Zm00001eb338120	0.208025897	0.089257575	0	0.201217556	0.168584389	0
Zm00001eb367970	0.041513031	0	0.097280851	0.585106655	0.134568802	0
Zm00001eb215270	0	1.405611794	0	0.1940043	0	0
Zm00001eb003150	0.352480175	0.075619252	0.123899306	0.189954563	0.171390166	0.062758021
Zm00001eb335420	0.41930947	0	0	0.347645289	0	0
Zm00001eb136790	0.11077502	0.114072446	0.051917617	0.183684922	0.125681057	0.03944631
#N/A	0.082970931	0.356002987	0.097216255	0	0.067239723	0
Zm00001eb068990	0	0	0.335797432	0	0.23225464	0.191350791
#N/A	0.332718343	0.142759304	0.259895291	0.122601534	0.164777109	0.115187892
Zm00001eb316860	0.036260656	0.248933487	0.084972536	1.382913993	0.029385671	0.129121988
Zm00001eb333110	0.050182419	0.043063494	0	0.166422966	0.284675166	0.044674134
#N/A	0	0	0	0	0	0
Zm00001eb195530	0.11425953	0	0.053550724	0.227355441	0.351864931	0.061030684
Zm00001eb177810	0	0	0	0	0	0
Zm00001eb036210	0	0	0.082067085	0.058070794	0	0
Zm00001eb018250	0	0	0	0.276704851	0	0.118844651
Zm00001eb060950	0	0.039787792	0	0.076881852	0.112723217	0
#N/A	0	0	0	0.119628517	0	0.064225516
Zm00001eb313170	0	0.088472029	0	0	0	0
Zm00001eb190380	0	0.11845791	0.226436978	0.297564704	0.111868121	0
Zm00001eb012740	0.127931538	0.119763328	0.177150023	0.067497028	0.226201839	0.010353555
Zm00001eb260290	0.088998734	0	0.417115898	0	0.216373981	0
#N/A	0	0	0.062835914	0	0.1738421	0.238709427
Zm00001eb343600	0	0.41561279	0	0	0	0
Zm00001eb127180	0	0	0	0	0	0
Zm00001eb055530	0.063108193	0	0.147886546	0	0.204571764	0.168543323
Zm00001eb232620	0	0	0	0.64442068	0.569904455	0.03294982
#N/A	0.209303555	0.044902889	0	0	0	0.279493952
#N/A	0	0	0	0	0	0
#N/A	0.08009886	0	0.375404309	0	0	0
Zm00001eb026130	0	0	0	0	0	0.325259044
Zm00001eb362070	0.276294576	0.207461774	0.080932936	0.143170669	0	0.092237639
Zm00001eb352830	0	0	0	0	0	0
Zm00001eb401630	0.076879136	0	0.030026185	0	0.062302927	0
#N/A	0.103496043	0.148023329	0.202108891	0.057205023	0.083873294	0.092135776
Zm00001eb055120	0.264509361	0	0.309923117	0.043860413	0.128615186	0.094190172
Zm00001eb140060	0	0	0.070253206	0.596535294	0.242953511	0
Zm00001eb183560	0	0	0	0	0.038226887	0.146974358
Zm00001eb288800	0	0	0	0.068759931	0.067209971	0.024610308
Zm00001eb286550	0	0	0.046567328	0.098853336	0.064416681	0.035381232
Zm00001eb243640	0	0.195773787	0	0.729565465	0	0
Zm00001eb072920	0	0	0	0	0	0
Zm00001eb280720	0.117327908	0	0.412416001	0.243188488	0.047541325	0.313348149
Zm00001eb151430	0.022530512	0.009667156	0.026398788	0.028019734	0.009129375	0
#N/A	0	0	0.097345532	0.275527383	0.201987413	0.665656474
#N/A	0.271246502	0.077589074	0.74157291	0.074962588	0.07327281	0
#N/A	0	0	0	0.100972998	0.394787615	0
#N/A	0.112672878	0	0.132017746	0.140123935	0.09131021	0.150457971
#N/A	0	0	0	0	0	0
#N/A	0.436597561	0.074932285	0.30693434	0.072395734	0.070763818	0
#N/A	0	0	0	0.357235504	0	0
Zm00001eb160140	0.08511868	0.182609162	0.099732752	0.035285523	0.068980261	0.075775608
Zm00001eb085450	0	0.161003153	0	0	0.456139744	0
Zm00001eb362750	0	0	0	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb072640	0	0	0.306548744	0	0.254429707	0
Zm00001eb294910	0.029567965	0	0.069289011	0.686406126	0.095847632	0.026322431
#N/A	0.259600184	0.259901904	0	0.179359931	0.210380242	0
Zm00001eb125100	0	0	0	0	0	0
#N/A	0	0	0	0.448477472	0.146122689	0
Zm00001eb051070	0.193307893	0.33177011	0	0.54491678	0	0.172089408
Zm00001eb118980	1.230609763	0	0.110914909	0.156967115	0.153428823	0
Zm00001eb180720	0.256896016	0.264543009	0	0.106494959	0.353920928	0.411655977
Zm00001eb276410	0	0.088036207	0.2404067	0	0	0
Zm00001eb345120	0.093041118	0.59881664	0.109015399	0.154278922	0.075400613	0.082828439
#N/A	0.155107028	0.106482721	0.508864827	0.154317224	0.075419332	0.13808167
Zm00001eb053620	0	0.213071236	0.290924352	1.029292559	0.050304532	0.082890159
Zm00001eb317410	0.102589673	0.037729803	0.034343814	0.072905205	0.17815451	0.156563818
#N/A	0.131808251	0	0.231657722	0.546404515	0.053408768	0
#N/A	0	0	0	0	0	0
Zm00001eb178360	0	0	0.098216244	0.416987775	0	0
Zm00001eb202340	0	0	0	0.226197153	0.331647456	0
#N/A	0	0	0	0	0	0
Zm00001eb014240	0.177547837	0	0	0.032711808	0.239808233	0.01756214
#N/A	0.064877582	0	0.304065795	0.107578708	0	0.173268836
Zm00001eb236770	0.669832575	0.156766228	0.428092633	0.201945996	0	0.054209841
Zm00001eb200120	0.036848783	0.12648552	0	0.611019145	0.104518013	0.065608135
Zm00001eb202030	0.032237931	0.055329257	0	0.133640733	0.104502604	0.229594619
Zm00001eb184690	0	0	0	0	0	0
Zm00001eb011970	0.139302366	0	0	0.02887355	0.225781546	0
Zm00001eb185000	0.127608478	0.131406985	0.059807059	0.042319565	0.227510877	0.090881203
Zm00001eb274850	0.057161126	0	0.066975151	0.473917182	0.231617162	0.152660466
Zm00001eb044810	0.056058422	0.144317765	0.26273249	0.162671169	0.090859599	0.449146405
#N/A	0.295400052	0.095060372	0	0.061228307	0.179544367	0
#N/A	0	0.916479485	1.251347695	0	0	0
Zm00001eb351880	0	0	0	0	0	0
Zm00001eb222750	0	0	0.085485216	0	0	0
#N/A	0	0	2.614422863	0	0	0
Zm00001eb170460	0	0.04973474	0.040744252	1.643349594	0.06575521	0
Zm00001eb405150	0.055094454	0.165475463	0.064553651	0.159873914	0.066972899	0.073570498
Zm00001eb365540	0.07189541	0.401025689	0.252717515	0.178823296	0	0
#N/A	0.346613654	0.148721359	0	0	0	0.462851289
Zm00001eb079320	0	0	0	0.669816569	0.218239274	0.059934587
Zm00001eb304130	0	0	0.101017259	0.166786585	0.163026946	0.204670824
Zm00001eb143650	0	0	0	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb312250	0	0.140424436	0	0.027134179	0.185657717	0.029135305
Zm00001eb247020	0.063492999	0.136214558	0.037197073	0	0.025727394	0
Zm00001eb157950	0.277676049	0	0	0	0	0
Zm00001eb243080	0	0	0	0	0	0
Zm00001eb420870	0	0	0	2.53603032	0	0
Zm00001eb172690	0	0	0	0	0.482204873	0
#N/A	0.214146053	0.045941774	0.062728226	0.044386588	0.17354417	0.381280525
#N/A	0	1.041049512	0	0	0	0
#N/A	0.073502484	0	0.17224433	0	0.059566484	0.130868933
#N/A	0	0.507708805	0.41593091	0	0	0
Zm00001eb362200	0	0.095625535	0.043521903	0.061592328	0.180611813	0.132269433
Zm00001eb079630	0.042043816	0.144317765	0.049262342	0.662304046	0.102217049	0.112286601
#N/A	0	0	0	0	0	0
Zm00001eb058610	0.269132171	0.065986523	0.225242585	0.318763988	0.09347356	0
Zm00001eb365750	0	0.068942199	0.156887784	0.111014033	0.54255799	0
Zm00001eb155370	0.040184667	0.008621008	0.094167989	0.108279293	0.211677006	0.080491022
#N/A	0	0	0	0	0	0.417405602
Zm00001eb088570	0	0.238638204	0	0	0	0
#N/A	0	0	0	0.21229159	0.553349854	0
Zm00001eb135060	0.569415295	0.334005387	0.092898274	0.107566297	0.058411988	0.070582864
Zm00001eb039230	0	0	0	0	0	0
Zm00001eb028080	0.13222669	0	0	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb013540	0.183432505	0.062964239	0.085970452	0.030416411	0.118923104	0
Zm00001eb085650	0	0	0.139701985	0	0	0
Zm00001eb431850	0.088872135	0.012710775	0.05206532	0.061402499	0.012003677	0
Zm00001eb325300	0.030536222	0.131021627	0	0.177220937	0	0
Zm00001eb282880	0.046694403	0	0	1.200129737	0	0
Zm00001eb414620	0	0.068428909	0	2.297409565	0	0
#N/A	0	0	0	0	0	0
Zm00001eb225810	0.308681379	0.264891551	0.289343242	0	0.450280242	0
Zm00001eb310640	0.155803269	0	0.091276609	0.129174933	0	0.069350744
Zm00001eb407250	0	0.159565625	0	1.048316091	0	0.066213448
Zm00001eb080210	0	0	0	0.9926666	0.264624625	0
Zm00001eb343640	0	0	0.308876963	0	0.07121169	0
Zm00001eb323350	0	0	0	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb370930	0.120939046	0.145295528	0.283406272	0.120323224	0.215620065	0.107664143
Zm00001eb140310	0.081456468	0.069900978	0	0.067534743	0.264049604	0.07251538
Zm00001eb030260	0.124506	0.042737385	0.058353001	0.082581344	0.080719827	0.110839571
Zm00001eb096700	0	0	0	1.574442189	0.153895172	0
Zm00001eb299260	0	0	0	0	0	0
Zm00001eb096550	0.143735685	0.041115069	0.056137914	0.039723273	0.155311385	0
Zm00001eb066220	0	0	0	0	0	0
Zm00001eb102640	0	0.043412186	0.059274365	1.048565749	0	0
Zm00001eb231160	0.144689928	0.074498448	0.135625457	0.119960973	0	0
Zm00001eb185500	0	0.048962603	0	0	0	0.203175512
Zm00001eb074700	0	0.124106597	0.112968889	0.279779349	0.078135049	0.386245115
Zm00001eb166520	0	0	0	0	0	0
Zm00001eb133720	0	0	0	0	0.275545641	0.454035074
Zm00001eb020230	0.030211369	0.142590558	0.053097563	0.087667804	0.097933291	0.026895211
#N/A	0.359063857	0	0	0	0.096995233	0.319651129
Zm00001eb111680	0.034942456	0	0.32753396	0	0.141587001	0
#N/A	0	0	0	0	0	0.20151919
#N/A	0	0	1.002792331	0	0	0
Zm00001eb121880	0.074483919	0.076701073	0.017454421	0.129683132	0.06036184	0.059677357
Zm00001eb323290	0.111433611	0.047812767	0.261131416	0.384952051	0.165560829	0.18187047
Zm00001eb070430	0.076847615	0.395675645	0	0.382281535	0	0
Zm00001eb163590	0	0	0	0.035748204	0.017471191	0.019192304
Zm00001eb318100	0	0.131085696	0.447456236	0	0.371380281	0
#N/A	0	0	0	0	0	0
#N/A	0.372997678	0	0	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb407270	0	0.017195013	0	0	0.194861494	0
#N/A	0.353977966	0	0	0.440219388	0	0
#N/A	0	0	0	0	0	0
Zm00001eb386430	0.219989828	0.188781866	0	0.182391366	0	0.326404322
#N/A	0	0	0	0.228190079	0.446092613	0
#N/A	0.42328666	0.314806977	0.297576586	0	0	0.175851434
Zm00001eb369100	0	0.498735347	0.567471629	0.080308757	0	0.603620272
#N/A	0	0	0	0	0	0
Zm00001eb379310	0	0.072402498	0.049428656	0.244830544	0	0
#N/A	0	0	0	0.228190079	0	0.245018927
Zm00001eb073790	0	0	0.043887194	0	0	0
Zm00001eb248550	0.167498957	0.179671749	0	0	0	0.260948442
Zm00001eb354350	0	0	0	0	0	0
Zm00001eb013280	0.076006218	0.065223905	0	0.12603199	0.061595513	0
Zm00001eb152370	0.700023653	0	0	0	0	0
Zm00001eb284510	0	0.239883892	0.32753396	0	0	0.124427956
Zm00001eb317170	0.219217934	0.094059737	0.385283369	0.454378491	0.444136067	0
Zm00001eb270130	0.038781571	0.26623985	0	0	0	0.034524703
Zm00001eb218160	0.161106527	0.30415397	0.151013595	0	0.026112177	0.086053579
#N/A	0	0	0.098392258	0	0	0
Zm00001eb411480	0.039195176	0	0	0	0	0
Zm00001eb384630	0.124954222	0.214456199	0.14640768	0	0.405052093	0.111238593
Zm00001eb088260	0	0	0	0	0	0
Zm00001eb150690	0	0	0	0	0	0
#N/A	0	0	0	0	0	0
#N/A	0	0	0	0	0	0
Zm00001eb434260	0	0.698879607	0	0	0	0
#N/A	0	0	0	0	0	0
#N/A	0	0.098918911	0	0	0	0
Zm00001eb108800	0	0	0	0	0	0
Zm00001eb173680	0	0	0.090041624	0	0.249109528	0
#N/A	0	0	0.265712668	0.188018686	0.091890221	0.403769848
Zm00001eb178490	0	0	0.037890186	0	0.262067866	0.230307646
Zm00001eb099810	0	0.364349642	0	0.299213563	0	0
Zm00001eb326970	0	0	0.095131696	0.269261328	0.032898968	0
Zm00001eb033630	0.102589673	0.79232586	0.36061005	0	0	0
Zm00001eb380990	0.124052026	0.096776263	0.132136896	0.140250401	0.191924503	0.080316674
#N/A	0.186684595	0.106800896	0.145824383	0	0.050429792	0.055397706
Zm00001eb310280	0.028964817	0.347981779	0.13575121	0.240144404	0.070419349	0
#N/A	0	0	0.167132055	0	0	0.126984695
#N/A	0	0	0	0.589583799	0	0
Zm00001eb244690	0	0	0	0	0	0
#N/A	0.337349412	0.115797084	0	0.167815814	0	0
Zm00001eb311610	0.168971227	0	0.049495497	0.035023089	0.102700835	0
Zm00001eb066880	0.256123713	0.219789764	0.080026062	0.056626562	0.041512581	0.19760887
Zm00001eb311100	0.108655845	0.186483652	0.381933079	0	0.264164408	0
Zm00001eb086650	0.087076113	0	0.153039387	0.79413328	0	0
Zm00001eb247440	0.352978029	0	0	0.130066913	0.031783749	0.034914813
Zm00001eb078470	0.198971691	0	0	0.197958527	0	0
Zm00001eb345400	0.402818253	0.034567408	0.37758267	0.033397259	0	0
Zm00001eb073690	0.435794687	0.169987476	0.046419683	0.16423319	0	0.246883371
